FIPS_COUNTY,State,state,climate,POP,AGE_GR0,AGE_GR1,AGE_GR2,AGE_GR3,AGE_GR4,MALE,AFFGEOID,HISPANIC,ASIAN_ALL,BLACK_NH,BLACK_ALL,WHITE_NH,WHITE_ALL,POVERTY,EDU,POP_DENSITY,ATKINSON,CORRRATIO,cases_WAVE1,deaths_WAVE1,cases_rate_WAVE1,deaths_rate_WAVE1,cases_WAVE2,deaths_WAVE2,cases_rate_WAVE2,deaths_rate_WAVE2,cases_WAVE3,deaths_WAVE3,cases_rate_WAVE3,deaths_rate_WAVE3
1001,1,Alabama,Southeast,55200,1.237554348,0.32201087,0.265905797,0.131068841,0.014764493,0.486847826,0500000US01001,0.027681159,0.010289855,0.189764493,0.191394928,0.750217391,0.768786232,0.153784351,0.886885863,35.85341899,0.54788339,0.084861588,368,6,666.6666667,10.86956522,1074,17,1945.652174,30.79710145,2205,21,3994.565217,38.04347826
1003,1,Alabama,Southeast,208107,1.243922598,0.285876977,0.276881604,0.176428472,0.018975815,0.486230641,0500000US01003,0.044943226,0.00807277,0.093841149,0.094970376,0.830188317,0.862661996,0.105660985,0.902645776,50.54150356,0.708586195,0.116208246,383,9,184.039941,4.324698352,4162,33,1999.932727,15.85722729,7011,104,3368.940016,49.97429207
1005,1,Alabama,Southeast,25782,1.233961679,0.327243814,0.262198433,0.163369793,0.016368009,0.531262121,0500000US01005,0.042898146,0.003723528,0.473159569,0.475758281,0.461484757,0.473818943,0.288633182,0.730314202,11.24798121,0.526887685,0.071282783,238,1,923.1246606,3.878675045,519,6,2013.032348,23.27205027,561,23,2175.9367,89.20952603
1007,1,Alabama,Southeast,22527,1.222932481,0.331202557,0.272961335,0.14356106,0.018955032,0.539441559,0500000US01007,0.024281973,0.001642473,0.220801705,0.222754916,0.745816132,0.76654681,0.139876881,0.832065906,13.973114,0.454083098,0.211485346,111,1,492.7420429,4.439117503,443,7,1966.529054,31.07382252,1023,34,4541.217206,150.9299951
1009,1,Alabama,Southeast,57645,1.250533437,0.297128979,0.268106514,0.162494579,0.015022986,0.493260474,0500000US01009,0.091265504,0.003434817,0.014224998,0.014953595,0.87140255,0.955052476,0.144003364,0.801625155,34.51581642,0.578442194,0.01482582,116,1,201.2316766,1.734755833,1171,10,2031.399081,17.34755833,2831,41,4911.093764,71.12498916
1011,1,Alabama,Southeast,10352,1.226526275,0.330853941,0.267484544,0.139200155,0.016904946,0.547044049,0500000US01011,0.004926584,0.005409583,0.76246136,0.76246136,0.215224111,0.219860896,0.31385609,0.752252252,6.41761955,0.294797353,0.104651564,307,9,2965.61051,86.93972179,244,5,2357.032457,48.29984544,196,6,1893.353941,57.95981453
1013,1,Alabama,Southeast,20025,1.242646692,0.294531835,0.262521848,0.162247191,0.027815231,0.467815231,0500000US01013,0.003345818,0.011535581,0.450786517,0.452184769,0.51855181,0.520049938,0.235449333,0.845838134,9.952770785,0.562686159,0.185518545,544,25,2716.604245,124.8439451,322,12,1607.990012,59.92509363,518,8,2586.766542,39.95006242
1015,1,Alabama,Southeast,115098,1.236589689,0.317016803,0.268353924,0.150619472,0.017810909,0.480590453,0500000US01015,0.036516708,0.009252984,0.205199048,0.205702966,0.724799736,0.743349146,0.185915468,0.840525684,73.348688,0.709488054,0.238265365,204,3,177.2402648,2.606474483,2363,33,2053.033067,28.67121931,5892,101,5119.115884,87.75130758
1017,1,Alabama,Southeast,33826,1.232543014,0.301217998,0.280582984,0.168716372,0.020753267,0.480606634,0500000US01017,0.022704429,0.011973038,0.39375037,0.39375037,0.557914031,0.575977059,0.166225882,0.813995926,21.89263808,0.520659429,0.079498924,475,26,1404.245255,76.86395081,558,14,1649.618637,41.3882812,1057,18,3124.815231,53.2135044
1019,1,Alabama,Southeast,25853,1.237032453,0.264147294,0.294201833,0.198893745,0.01852783,0.495880555,0500000US01019,0.015394732,0.002127413,0.049007852,0.049007852,0.917881871,0.928209492,0.150072546,0.802281369,18.0333283,0.467929921,0.012683723,53,5,205.0052218,19.34011527,352,7,1361.544115,27.07616137,860,11,3326.499826,42.54825359
1021,1,Alabama,Southeast,43930,1.245549738,0.318961985,0.260163897,0.143979058,0.013703619,0.493330298,0500000US01021,0.077760073,0.004325063,0.09360346,0.094422946,0.801388573,0.833120874,0.185714286,0.822038734,24.48066939,0.570127658,0.074706458,141,2,320.9651719,4.552697473,1053,11,2396.99522,25.0398361,1455,34,3312.087412,77.39585705
1023,1,Alabama,Southeast,13075,1.230516252,0.265086042,0.289101338,0.198011472,0.022562141,0.478240918,0500000US01023,0.005583174,0.000994264,0.426003824,0.427533461,0.563671128,0.56749522,0.222446602,0.814116151,5.526508604,0.464309918,0.297645877,176,11,1346.080306,84.13001912,150,1,1147.227533,7.648183556,144,8,1101.338432,61.18546845
1025,1,Alabama,Southeast,24387,1.240455981,0.290728667,0.275966704,0.170623693,0.019067536,0.473161931,0500000US01025,0.001968262,0.005043671,0.458153934,0.458153934,0.528765326,0.530405544,0.25405834,0.811796088,7.603131652,0.500229034,0.077055234,192,3,787.3047115,12.30163612,800,11,3280.436298,45.1059991,1162,10,4764.833723,41.00545373
1027,1,Alabama,Southeast,13378,1.233368216,0.278815967,0.282927194,0.179623262,0.018612648,0.483181343,0500000US01027,0.031021079,0.001345493,0.14733144,0.147779937,0.802810585,0.830168934,0.184432515,0.754981152,8.552331345,0.366959976,0.020074761,30,2,224.2487666,14.94991778,343,4,2563.910898,29.89983555,668,23,4993.272537,171.9240544
1029,1,Alabama,Southeast,14938,1.260008033,0.28718704,0.275271121,0.160061588,0.027580667,0.487414647,0500000US01029,0.024233498,0.00020083,0.026308743,0.026308743,0.926429241,0.941759272,0.185483321,0.773671613,10.29735391,0.414116059,0.017949922,22,1,147.275405,6.694336591,184,4,1231.757933,26.77734636,735,10,4920.337395,66.94336591
1031,1,Alabama,Southeast,51288,1.248420683,0.318320075,0.259300421,0.145628607,0.017664951,0.493565746,0500000US01031,0.069197473,0.012985494,0.170527219,0.172145531,0.706266573,0.758910466,0.150568294,0.861566224,29.16467291,0.593838479,0.100741746,294,1,573.2335049,1.949773826,793,6,1546.170644,11.69864296,2039,22,3975.588832,42.89502418
1033,1,Alabama,Southeast,54495,1.232168089,0.297201578,0.277163042,0.170400954,0.022313974,0.478484265,0500000US01033,0.024754565,0.004899532,0.157096981,0.158087898,0.786585925,0.794348105,0.162712304,0.844298359,35.49694998,0.602809572,0.08872681,272,5,499.1283604,9.175153684,1194,17,2191.0267,31.19552253,2568,34,4712.358932,62.39104505
1035,1,Alabama,Southeast,12514,1.250039955,0.259868947,0.279846572,0.191385648,0.024932076,0.48241969,0500000US01035,0.008390603,0.001438389,0.476346492,0.477145597,0.501358479,0.508949976,0.222276068,0.807527125,5.682995171,0.42682675,0.079949453,102,1,815.0871024,7.991050024,383,10,3060.572159,79.91050024,313,4,2501.198658,31.9642001
1037,1,Alabama,Southeast,10855,1.210594196,0.276186089,0.317181023,0.199631506,0.018516813,0.506771073,0500000US01037,0.004606172,0,0.342054353,0.342054353,0.652602487,0.657116536,0.139590509,0.796476306,6.438885282,0.487781606,0.337581303,46,1,423.7678489,9.212344542,89,2,819.8986642,18.42468908,316,3,2911.100875,27.63703363
1039,1,Alabama,Southeast,37351,1.243741801,0.279590908,0.278332575,0.181735429,0.023078365,0.486519772,0500000US01039,0.016170919,0.004256914,0.128242885,0.129206715,0.833873256,0.846670772,0.183184825,0.828655723,13.99370346,0.639948208,0.126103095,176,1,471.2055902,2.67730449,920,25,2463.120131,66.93261225,1587,12,4248.882225,32.12765388
1041,1,Alabama,Southeast,13865,1.243346556,0.292607285,0.27580238,0.160908763,0.022430581,0.4914533,0500000US01041,0.019834115,0.013559322,0.226974396,0.230652723,0.711792283,0.716768842,0.157235927,0.783875969,8.792273306,0.440118878,0.019059456,115,3,829.4266138,21.63721601,357,24,2574.828705,173.0977281,348,6,2509.917057,43.27443202
1043,1,Alabama,Southeast,82313,1.240423748,0.305237326,0.268062153,0.166462163,0.013375773,0.492753271,0500000US01043,0.043043019,0.004057682,0.011589907,0.012124452,0.921191063,0.952364754,0.158376123,0.81813256,43.25267563,0.759946613,0.033806079,281,1,341.3798549,1.214874929,1363,13,1655.874528,15.79337407,4517,53,5487.590053,64.38837122
1045,1,Alabama,Southeast,49255,1.247913917,0.329936047,0.253801645,0.14364024,0.017541366,0.492010963,0500000US01045,0.062328698,0.012851487,0.195127398,0.197929144,0.690386763,0.728636687,0.18385088,0.858246959,33.89312549,0.607900425,0.113824066,181,0,367.4753832,0,922,38,1871.891179,77.14952797,1851,21,3757.994112,42.63526546
1047,1,Alabama,Southeast,40029,1.266706638,0.291063979,0.268955008,0.154263159,0.013240401,0.460865872,0500000US01047,0.010292538,0.005595943,0.702465712,0.704739064,0.275400335,0.281221115,0.310884906,0.806954887,15.79103338,0.616253125,0.244591396,507,6,1266.581728,14.98913288,1108,19,2767.993205,47.46558745,962,11,2403.257638,27.48007694
1049,1,Alabama,Southeast,71200,1.257696629,0.306320225,0.261910112,0.148595506,0.014592697,0.495842697,0500000US01049,0.143539326,0.001966292,0.01375,0.014101124,0.806755618,0.856348315,0.220750552,0.741122901,35.37577983,0.684881852,0.018136198,326,5,457.8651685,7.02247191,1826,11,2564.606742,15.4494382,4137,35,5810.393258,49.15730337
1051,1,Alabama,Southeast,81212,1.233438408,0.339247894,0.26709107,0.130879673,0.014049648,0.48576565,0500000US01051,0.02889967,0.004826873,0.211151061,0.214278678,0.732293257,0.748953357,0.123391104,0.86380674,50.70144021,0.594315033,0.046563071,560,9,689.553268,11.08210609,1635,35,2013.249274,43.09707925,3162,34,3893.513274,41.86573413
1053,1,Alabama,Southeast,37328,1.242900772,0.322331762,0.259992499,0.155861552,0.017627518,0.510796185,0500000US01053,0.022449636,0.003616588,0.319117017,0.319331333,0.60222889,0.618704458,0.240467673,0.815443867,15.24764898,0.553413038,0.170560841,107,3,286.6480926,8.036862409,1297,19,3474.603515,50.90012859,962,11,2577.153879,29.4684955
1055,1,Alabama,Southeast,102939,1.241045668,0.304510438,0.272792625,0.164514907,0.018865542,0.482334198,0500000US01055,0.037692225,0.007179009,0.153644391,0.15749133,0.780792508,0.803485559,0.172589032,0.845169803,74.25054812,0.787223578,0.325316965,335,12,325.4354521,11.65738933,2471,28,2400.450752,27.2005751,5884,42,5716.006567,40.80086265
1057,1,Alabama,Southeast,16585,1.238046427,0.282845945,0.274404582,0.182333434,0.022188725,0.492613808,0500000US01057,0.017184203,0.006511908,0.112028942,0.119264396,0.846668677,0.849864335,0.20047997,0.824187079,10.20180135,0.478942882,0.089367683,48,0,289.4181489,0,267,6,1609.888453,36.17726862,956,12,5764.2448,72.35453723
1059,1,Alabama,Southeast,31542,1.257624754,0.324709911,0.245609029,0.143776552,0.017912624,0.494642065,0500000US01059,0.169076152,0.003772747,0.042419631,0.044004819,0.770813518,0.839103418,0.202351505,0.767682106,19.21135615,0.640130023,0.044809327,734,10,2327.055989,31.70376007,831,17,2634.582461,53.89639211,1413,9,4479.741297,28.53338406
1061,1,Alabama,Southeast,26491,1.248310747,0.282813031,0.27771696,0.177909479,0.016571666,0.48963799,0500000US01061,0.038767883,0.004114605,0.093163716,0.095466385,0.839341663,0.863349817,0.239981663,0.790783955,17.80431585,0.461840118,0.022534099,46,0,173.6438791,0,392,4,1479.747839,15.09946774,1033,12,3899.437545,45.29840323
1063,1,Alabama,Southeast,8426,1.26287681,0.279729409,0.278305246,0.179681937,0.023973416,0.468787088,0500000US01063,0.016971279,0,0.795988607,0.796700688,0.171492998,0.171492998,0.386505273,0.758957655,5.028100131,0.296503972,0.002160025,132,5,1566.579634,59.34013767,153,10,1815.808213,118.6802753,289,5,3429.859957,59.34013767
1065,1,Alabama,Southeast,14887,1.255054746,0.279505609,0.271176194,0.159535165,0.022973064,0.471485188,0500000US01065,0.008732451,0.002619735,0.587290925,0.587626788,0.396184591,0.396184591,0.2600355,0.836461126,8.925557001,0.463434007,0.148812317,240,15,1612.144824,100.7590515,319,13,2142.809162,87.32451132,677,5,4547.591859,33.58635051
1067,1,Alabama,Southeast,17124,1.242933894,0.280249942,0.27306704,0.190025695,0.025811726,0.480728802,0500000US01067,0.026162112,0,0.276045317,0.277330063,0.689383322,0.711224013,0.135360763,0.801758856,11.76966574,0.435762246,0.074277,108,2,630.6937631,11.67951413,268,2,1565.054894,11.67951413,685,4,4000.23359,23.35902826
1069,1,Alabama,Southeast,104352,1.248121742,0.3133433,0.263703619,0.150375652,0.018428013,0.479425406,0500000US01069,0.032936599,0.008365915,0.267239727,0.269070071,0.669139068,0.693681003,0.183111137,0.856885827,69.48209266,0.677538356,0.267044576,325,5,311.4458755,4.791475008,1736,14,1663.600123,13.41613002,4394,32,4210.748237,30.66544005
1071,1,Alabama,Southeast,52094,1.248128383,0.291665067,0.283660306,0.172284716,0.01913848,0.490190809,0500000US01071,0.028890083,0.004127155,0.034533727,0.034533727,0.893327447,0.910124007,0.202102894,0.82468771,18.65848284,0.643159157,0.029860642,125,3,239.9508581,5.758820594,1193,6,2290.090989,11.51764119,3277,20,6290.551695,38.39213729
1073,1,Alabama,Southeast,659892,1.244144496,0.336205015,0.258912064,0.130971432,0.019274366,0.473332,0500000US01073,0.037957726,0.015532845,0.425445376,0.426891067,0.501388106,0.519162227,0.170047772,0.897433212,229.2513381,0.856669235,0.454309595,2571,118,389.6092088,17.88171398,13855,185,2099.585993,28.03489056,27848,283,4220.084499,42.88580556
1075,1,Alabama,Southeast,13933,1.245819278,0.265197732,0.281418216,0.186320247,0.024546042,0.488049953,0500000US01075,0.015646307,0,0.111820857,0.111820857,0.859900955,0.874685997,0.212119008,0.824016982,8.894097028,0.305002529,0.000587939,46,0,330.151439,0,245,2,1758.415273,14.35441039,634,10,4550.348094,71.77205196
1077,1,Alabama,Southeast,92585,1.221385754,0.313387698,0.263476805,0.169282281,0.023794351,0.478641249,0500000US01077,0.026051736,0.006610142,0.099184533,0.101139493,0.847880326,0.870130151,0.151778297,0.874205805,53.51282236,0.709834491,0.160663266,251,3,271.1022304,3.240265702,1186,21,1280.985041,22.68185991,3991,40,4310.633472,43.20354269
1079,1,Alabama,Southeast,33171,1.245756836,0.293810859,0.290434416,0.158511953,0.015947665,0.48243948,0500000US01079,0.021313798,0.00132646,0.108980736,0.109342498,0.765427633,0.782068674,0.167523343,0.789741398,18.54305046,0.765259755,0.302185228,66,0,198.9689789,0,410,5,1236.019415,15.07340749,1232,34,3714.087607,102.499171
1081,1,Alabama,Southeast,159287,1.221110323,0.404992247,0.220645753,0.101489764,0.009875257,0.492017553,0500000US01081,0.036820331,0.04129025,0.228449277,0.230244778,0.674223257,0.703045446,0.213998774,0.904735335,101.2278644,0.677394648,0.153638048,726,35,455.7810744,21.97291681,3838,19,2409.487278,11.92815484,4624,19,2902.936209,11.92815484
1083,1,Alabama,Southeast,93052,1.232773073,0.32113227,0.277178352,0.132141168,0.015335511,0.498936079,0500000US01083,0.058881056,0.012616601,0.133312556,0.133989597,0.768967889,0.807537721,0.137450332,0.842551404,64.16149688,0.614664963,0.083127825,228,0,245.0242875,0,1459,16,1567.940506,17.19468684,4134,35,4442.677213,37.61337747
1085,1,Alabama,Southeast,10236,1.249218445,0.294744041,0.281262212,0.159925752,0.018659633,0.471864009,0500000US01085,0.006838609,0,0.741109809,0.742575225,0.244724502,0.248729973,0.279235568,0.774943311,5.520435979,0.357695258,0.059108326,397,15,3878.468152,146.5416178,222,11,2168.815944,107.4638531,270,6,2637.749121,58.61664713
1087,1,Alabama,Southeast,19054,1.21244883,0.318515797,0.251390784,0.165267136,0.02062559,0.461320458,0500000US01087,0.017214233,0.002624121,0.817833526,0.826073265,0.155977747,0.158759316,0.257790029,0.817470128,12.08354055,0.576315674,0.261574424,127,6,666.5267136,31.48945103,308,13,1616.458486,68.22714391,456,8,2393.198279,41.98593471
1089,1,Alabama,Southeast,357560,1.228288958,0.32877559,0.278610583,0.127922586,0.015572212,0.488491442,0500000US01089,0.048366708,0.025374762,0.238541783,0.240552635,0.649163777,0.681941492,0.131980978,0.911327604,172.2275,0.785880396,0.264900257,587,5,164.1682515,1.398366708,5886,52,1646.157288,14.54301376,12211,115,3415.091174,32.16243428
1091,1,Alabama,Southeast,19538,1.244651448,0.278534139,0.270447333,0.170641826,0.018220903,0.483468113,0500000US01091,0.005885966,0,0.538335551,0.538335551,0.449943699,0.453219367,0.218245104,0.83790579,7.722101608,0.455612343,0.088996704,222,9,1136.247313,46.06408025,417,9,2134.302385,46.06408025,940,8,4811.137271,40.94584911
1093,1,Alabama,Southeast,29965,1.23267145,0.279459369,0.279192391,0.184715501,0.022826631,0.497180043,0500000US01093,0.025095945,0.001635241,0.034940764,0.036609378,0.919706324,0.930619056,0.174591861,0.7966189,15.58520673,0.584926099,0.020428992,146,12,487.2351076,40.04672117,645,16,2152.511263,53.39562823,1022,14,3410.645753,46.7211747
1095,1,Alabama,Southeast,95145,1.262620211,0.303862526,0.256986705,0.151537128,0.016007147,0.493741132,0500000US01095,0.136223659,0.005990856,0.025813232,0.025813232,0.812412633,0.923716433,0.21688493,0.809078625,64.92182299,0.674052769,0.036470798,901,9,946.9756687,9.459246413,2721,33,2859.845499,34.68390352,4611,27,4846.287246,28.37773924
1097,1,Alabama,Southeast,414659,1.250015073,0.326198153,0.258701728,0.136543521,0.016956101,0.477327153,0500000US01097,0.028874328,0.019575121,0.353543514,0.355554805,0.571522625,0.587610543,0.192803875,0.86227174,130.2299289,0.816075972,0.386421397,2742,129,661.2662453,31.10989994,9517,132,2295.138897,31.83338599,10819,131,2609.131841,31.59222397
1099,1,Alabama,Southeast,21512,1.240935292,0.279471923,0.279983265,0.161723689,0.027008181,0.475548531,0500000US01099,0.014038676,0.005578282,0.407865377,0.414977687,0.543371142,0.549181852,0.309102045,0.836744375,8.097965626,0.461372634,0.157611537,136,2,632.2052808,9.297136482,409,5,1901.264411,23.2428412,452,3,2101.152845,13.94570472
1101,1,Alabama,Southeast,226941,1.24627987,0.346023856,0.248262764,0.126865573,0.014946616,0.473048061,0500000US01101,0.034145439,0.026896859,0.575096611,0.576652081,0.345433395,0.365125738,0.206941898,0.855733728,111.5782173,0.771031784,0.302371423,2910,69,1282.271604,30.40437823,5082,94,2239.348553,41.4204573,6540,103,2881.806284,45.38624576
1103,1,Alabama,Southeast,119122,1.242994577,0.306249056,0.275028962,0.148259767,0.01850204,0.492436326,0500000US01103,0.08135357,0.006505935,0.127104985,0.127835328,0.759700139,0.805611054,0.153019836,0.833383985,79.38223066,0.718747182,0.166567801,644,2,540.6222192,1.678950991,2266,22,1902.251473,18.46846091,6228,49,5228.253387,41.13429929
1105,1,Alabama,Southeast,9486,1.233818258,0.307294961,0.223698081,0.163293274,0.02266498,0.467636517,0500000US01105,0.009382248,0.002213789,0.692494202,0.694497154,0.294960995,0.299177736,0.417503752,0.780739467,5.089327131,0.27120804,0.068770581,75,0,790.6388362,0,442,5,4659.498208,52.70925575,259,4,2730.339448,42.1674046
1107,1,Alabama,Southeast,20298,1.22544093,0.30741945,0.286629225,0.15789733,0.025815351,0.478273722,0500000US01107,0.045915854,0.000640457,0.401418859,0.412208099,0.538230368,0.559759582,0.234863747,0.80576725,8.891346444,0.450484722,0.126496501,142,6,699.5763129,29.55956252,421,5,2074.09597,24.63296877,968,13,4768.942753,64.04571879
1109,1,Alabama,Southeast,33403,1.207167021,0.392539592,0.211388199,0.131215759,0.015058528,0.479807203,0500000US01109,0.007873544,0.021405263,0.379037811,0.380115558,0.561775888,0.567613687,0.265942581,0.809949112,19.18998514,0.492402777,0.085707956,336,2,1005.897674,5.987486154,627,6,1877.076909,17.96245846,840,14,2514.744185,41.91240308
1111,1,Alabama,Southeast,22574,1.240187827,0.279702312,0.273943475,0.181048994,0.018826969,0.486798972,0500000US01111,0.029458669,0.003012315,0.195490387,0.20142642,0.752680074,0.77270311,0.1772301,0.787774813,15.0131423,0.487086864,0.08802056,143,8,633.4721361,35.43900062,376,4,1665.633029,17.71950031,644,17,2852.83955,75.30787632
1113,1,Alabama,Southeast,58213,1.252211705,0.345421126,0.254565131,0.120729047,0.012849364,0.483122327,0500000US01113,0.053596276,0.008898356,0.425798361,0.428718671,0.469895041,0.502568155,0.201215241,0.833247754,35.05587426,0.584340328,0.184610198,301,0,517.0666346,0,1326,2,2277.841719,3.435658702,934,4,1604.452614,6.871317403
1115,1,Alabama,Southeast,87306,1.247508762,0.315728587,0.276361304,0.145476829,0.01363022,0.501168305,0500000US01115,0.023927336,0.008441573,0.094059973,0.094518132,0.86029597,0.873067143,0.132038107,0.847523806,53.370584,0.601574645,0.050180862,181,2,207.3167938,2.290793302,1663,27,1904.79463,30.92570957,3804,34,4357.08886,38.94348613
1117,1,Alabama,Southeast,211261,1.248081757,0.322804493,0.270755132,0.129768391,0.012827734,0.4850777,0500000US01117,0.057393461,0.020112562,0.119122791,0.120490767,0.781298962,0.802788967,0.084435446,0.921504372,103.8590388,0.728967711,0.053427716,674,20,319.0366419,9.466962667,3887,27,1839.904194,12.7803996,9025,46,4271.966903,21.77401413
1119,1,Alabama,Southeast,12985,1.205775895,0.312437428,0.25329226,0.150250289,0.019021948,0.463149788,0500000US01119,0.001001155,0.026030035,0.71967655,0.719753562,0.24651521,0.24651521,0.313336639,0.842453551,5.547014404,0.33113277,0.075452498,264,11,2033.115133,84.71313054,139,8,1070.465922,61.60954948,330,5,2541.393916,38.50596843
1121,1,Alabama,Southeast,80565,1.234593186,0.312406132,0.278756284,0.153342022,0.01741451,0.486017501,0500000US01121,0.02256563,0.005833799,0.322621486,0.322844908,0.628746974,0.641966114,0.199484483,0.809860661,42.21915736,0.661070966,0.140490062,170,5,211.0097437,6.206168932,1594,15,1978.526655,18.6185068,2818,48,3497.79681,59.57922175
1123,1,Alabama,Southeast,40636,1.237080421,0.268136628,0.28733143,0.182695147,0.020917413,0.480288414,0500000US01123,0.02347672,0.003814352,0.270991239,0.274264199,0.689044197,0.695220986,0.202879385,0.804737247,21.89695846,0.573912131,0.166337651,480,67,1181.218624,164.8784329,573,15,1410.079732,36.913082,1088,14,2677.428881,34.45220986
1125,1,Alabama,Southeast,206213,1.216882544,0.378894638,0.227342602,0.110405261,0.014150417,0.482699927,0500000US01125,0.036064652,0.01601257,0.315489324,0.316468894,0.619587514,0.644367717,0.174094843,0.884378381,60.27841134,0.769736313,0.3651689,1356,25,657.57251,12.12338698,4521,75,2192.393302,36.37016095,10501,105,5092.307468,50.91822533
1127,1,Alabama,Southeast,64493,1.238832121,0.29291551,0.275223668,0.167584079,0.018854759,0.488518134,0500000US01127,0.023956088,0.004946273,0.061308979,0.062130774,0.891181989,0.907803948,0.197343543,0.808644995,31.4801768,0.686455206,0.070831098,588,6,911.7268541,9.303335246,1326,70,2056.037089,108.5389112,2734,54,4239.21976,83.73001721
1129,1,Alabama,Southeast,16643,1.236135312,0.270504116,0.298804302,0.172024274,0.010514931,0.505918404,0500000US01129,0.010935528,0.00372529,0.245508622,0.245508622,0.651024455,0.661118789,0.210352826,0.804429331,5.948771806,0.418137676,0.034377913,89,6,534.7593583,36.05119269,433,7,2601.694406,42.05972481,551,10,3310.701196,60.08532116
1131,1,Alabama,Southeast,10809,1.25904339,0.289480988,0.254880192,0.161624572,0.022018688,0.474974558,0500000US01131,0.006476085,0,0.694883893,0.694883893,0.268387455,0.268572486,0.310614738,0.769294836,4.69736954,0.329502439,0.059110932,225,8,2081.598668,74.01239708,289,3,2673.697844,27.7546489,291,8,2692.200944,74.01239708
1133,1,Alabama,Southeast,23875,1.234973822,0.271832461,0.288921466,0.188272251,0.022282723,0.49591623,0500000US01133,0.030743455,0.001298429,0.003769634,0.003769634,0.93939267,0.96339267,0.16236335,0.781482775,15.03833828,0.573750817,0.00309253,128,1,536.1256545,4.188481675,448,10,1876.439791,41.88481675,1138,14,4766.492147,58.63874346
4001,4,Arizona,Southwest,71522,1.278319957,0.301305892,0.243813092,0.131190403,0.014499035,0.492715528,0500000US04001,0.062148709,0.00399877,0.007172618,0.007172618,0.18318839,0.22876877,0.352801208,0.795502634,2.466163547,0.65761708,0.008022825,1975,56,2761.388104,78.29758676,1363,98,1905.707335,137.0207768,3393,61,4743.994855,85.28844272
4003,4,Arizona,Southwest,126279,1.254951338,0.295947861,0.247396638,0.189097158,0.021151577,0.507883338,0500000US04003,0.353170361,0.018704614,0.035279025,0.037488419,0.55204745,0.849254429,0.172191191,0.871780214,7.909160031,0.726608583,0.034684988,221,5,175.0093048,3.959486534,1598,57,1265.451896,45.13814649,4070,44,3223.022039,34.8434815
4005,4,Arizona,Southwest,140217,1.219046193,0.370169095,0.22421675,0.10506572,0.010890263,0.491509589,0500000US04005,0.140254035,0.020739283,0.012152592,0.01332934,0.540733292,0.638310619,0.189345033,0.896309015,2.907730578,0.721955099,0.023354331,1373,88,979.1965311,62.75986507,1951,37,1391.414736,26.38767054,6420,70,4578.617429,49.92261994
4007,4,Arizona,Southwest,53400,1.261872659,0.23329588,0.271011236,0.250898876,0.02593633,0.493820225,0500000US04007,0.187116105,0.009101124,0.00571161,0.00593633,0.624250936,0.769569288,0.224890954,0.853215248,4.333306678,0.725799543,0.009434376,87,3,162.9213483,5.617977528,1019,44,1908.2397,82.39700375,2780,70,5205.992509,131.0861423
4009,4,Arizona,Southwest,37879,1.268248898,0.351091634,0.21241321,0.117320943,0.014995116,0.536708994,0500000US04009,0.328757359,0.006494364,0.018031099,0.019852689,0.509147549,0.789804377,0.212863889,0.856402193,3.163771078,0.629185113,0.023485225,50,2,131.9992608,5.279970432,664,20,1752.950183,52.79970432,2026,20,5348.610048,52.79970432
4011,4,Arizona,Southwest,9504,1.251683502,0.349852694,0.222537879,0.11121633,0.010311448,0.532828283,0500000US04011,0.464436027,0.003051347,0.021359428,0.022411616,0.470749158,0.909301347,0.118806606,0.889504618,1.992160031,0.339373733,0.006944386,12,1,126.2626263,10.52188552,46,1,484.006734,10.52188552,289,1,3040.824916,10.52188552
4012,4,Arizona,Southwest,20701,1.216076518,0.206608376,0.226800638,0.349789865,0.029273948,0.515772185,0500000US04012,0.271194628,0.007632482,0.00811555,0.008212164,0.578377856,0.768755133,0.220909715,0.773350094,1.776302238,0.848659336,0.045388381,222,2,1072.411961,9.661369016,276,13,1333.268924,62.7988986,641,11,3096.46877,53.13752959
4013,4,Arizona,Southwest,4253913,1.250930144,0.343617277,0.240480941,0.127484977,0.017152913,0.494637525,0500000US04013,0.308208231,0.041547629,0.051839095,0.054700225,0.556869875,0.776182776,0.147317845,0.873905696,178.541174,0.905747849,0.051526139,19372,557,455.3924822,13.09382679,114356,2404,2688.25432,56.51267433,141484,1649,3325.973051,38.76430947
4015,4,Arizona,Southwest,206064,1.239333411,0.239580907,0.27589972,0.26038027,0.027573958,0.504925654,0500000US04015,0.162478647,0.012190387,0.009851308,0.010977172,0.776006483,0.905107151,0.174762954,0.852734014,5.977113496,0.786628124,0.017203821,618,67,299.9068251,32.51417035,2997,139,1454.402516,67.45477133,5921,93,2873.379144,45.1316096
4017,4,Arizona,Southwest,108705,1.281780967,0.289379513,0.242509544,0.152495285,0.016319397,0.501660457,0500000US04017,0.113417046,0.006301458,0.007248977,0.008868037,0.414635941,0.477751713,0.285269778,0.828248604,4.218261644,0.767832032,0.017716854,2636,86,2424.911458,79.11319627,2962,134,2724.805667,123.2693988,4518,76,4156.202567,69.9139874
4019,4,Arizona,Southwest,1019722,1.236849847,0.328715081,0.239721218,0.164334985,0.022237433,0.492172376,0500000US04019,0.369537972,0.028904937,0.032189165,0.035277262,0.520876278,0.762415639,0.177805895,0.883215143,42.8548311,0.851573731,0.033892539,3944,223,386.772081,21.86870539,17277,353,1694.285305,34.61727804,36029,299,3533.217877,29.3217171
